Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker,Date
90.40029351405398,94.196976961227,89.32020459995968,93.01869201660156,24181113,0.0,0.0,BEL.NS,2022-08-01
93.57511090375657,93.9515040585526,91.34946650620785,92.29863739013672,32577612,0.0,0.0,BEL.NS,2022-08-02
92.62594362915087,92.98596829540384,89.68024232106451,90.61304473876953,15700254,0.0,0.0,BEL.NS,2022-08-03
91.07126328354371,94.09879205332405,90.31846947115132,93.00233459472656,39839988,0.0,0.0,BEL.NS,2022-08-04
93.24780766535415,93.28053717897903,87.47096236054796,90.3839340209961,80363784,0.0,0.0,BEL.NS,2022-08-05
90.64720530677407,93.32927054457359,90.43329780116922,92.75336456298828,21774303,0.5,0.0,BEL.NS,2022-08-08
92.73691042639612,94.87597786329172,92.3913698643758,94.57980346679688,28967340,0.0,0.0,BEL.NS,2022-08-10
94.94179299834035,96.17587179611868,94.0038961249165,94.59625244140625,23053884,0.0,0.0,BEL.NS,2022-08-11
94.77725299808867,96.14296487818459,94.51397933583607,95.79742431640625,13774848,0.0,0.0,BEL.NS,2022-08-12
96.25814517427861,97.19604203744804,95.48478963827424,96.66950225830078,18326535,0.0,0.0,BEL.NS,2022-08-16
97.16313716821759,97.31122813395201,95.63288394154704,95.87969970703125,12973041,0.0,0.0,BEL.NS,2022-08-17
95.78096841157159,96.91632245152934,94.36589786873876,95.0240707397461,16134525,0.0,0.0,BEL.NS,2022-08-18
95.27088518665671,96.15942344613677,93.24699290296434,93.8228988647461,17598678,0.0,0.0,BEL.NS,2022-08-19
93.78999019236207,95.51770053801086,93.06599326843036,95.13925170898438,18811092,0.0,0.0,BEL.NS,2022-08-22
94.54688881496091,98.59467340612238,94.41525574825565,98.21621704101562,30535758,0.0,0.0,BEL.NS,2022-08-23
98.72630230306275,99.02248422285959,95.92905456040293,96.76822662353516,20796507,0.0,0.0,BEL.NS,2022-08-24
97.26186345439817,98.49594230067945,97.09732211896717,97.64031982421875,22580238,0.0,0.0,BEL.NS,2022-08-25
97.90358290493607,101.32609530060681,97.90358290493607,100.48692321777344,31345068,0.0,0.0,BEL.NS,2022-08-26
99.3186586814253,102.4449890791838,98.9402098642515,101.63872528076172,27834195,0.0,0.0,BEL.NS,2022-08-29
102.44499106627514,102.62599029510011,99.76293349650645,100.86537170410156,25458348,0.0,0.0,BEL.NS,2022-08-30
100.98055635896925,105.57133110384424,100.7008323268759,105.24224090576172,33768936,0.0,0.0,BEL.NS,2022-09-01
105.63714242634913,108.500206671451,105.47260110153375,106.80540466308594,37018653,0.0,0.0,BEL.NS,2022-09-02
107.89140190221644,108.23694248064236,106.73959746339014,107.9078598022461,24073551,0.0,0.0,BEL.NS,2022-09-05
108.41793332026597,109.84946169093227,106.88767262151033,107.16740417480469,28364094,0.0,0.0,BEL.NS,2022-09-06
107.41423012706788,108.51666841726508,107.20032261626727,108.35212707519531,14016204,0.0,0.0,BEL.NS,2022-09-07
108.92803203490469,109.05966510730872,107.64458698230608,107.99012756347656,13824843,0.0,0.0,BEL.NS,2022-09-08
108.26985160844501,109.52038839294259,107.84203659091213,107.99012756347656,16733637,0.0,0.0,BEL.NS,2022-09-09
108.54956396403662,111.8239852469028,107.2990348464245,111.41262817382812,39074646,0.0,0.0,BEL.NS,2022-09-12
112.05435575489223,112.41635421379353,110.26082889174565,110.50764465332031,18851928,0.0,0.0,BEL.NS,2022-09-13
110.24437592130938,111.70882018930698,109.6026534060819,110.54055786132812,48838458,0.0,0.0,BEL.NS,2022-09-14
113.18971591162688,113.18971591162688,107.21677114425704,109.68492889404297,25552945,0.0,3.0,BEL.NS,2022-09-15
109.93173745526569,112.05435448723871,108.05593618207511,109.58619689941406,27675466,0.0,0.0,BEL.NS,2022-09-16
110.91900258691616,112.3011723686667,108.59893591695241,109.09256744384766,18503444,0.0,0.0,BEL.NS,2022-09-19
110.0798317157678,110.67218804815316,108.59893711869469,108.79638671875,13735873,0.0,0.0,BEL.NS,2022-09-20
108.99384736720359,109.14193833813223,106.27887385165023,107.06867980957031,16931740,0.0,0.0,BEL.NS,2022-09-21
107.21676818016832,110.57346413352272,106.22950510754757,108.59893798828125,20701188,0.0,0.0,BEL.NS,2022-09-22
109.14193829945586,109.58620367986474,104.74861300196731,105.29161071777344,15215768,0.0,0.0,BEL.NS,2022-09-23
103.66261520802792,103.66261520802792,98.23266869713122,99.4173812866211,41567351,0.0,0.0,BEL.NS,2022-09-26
99.96037906273862,100.5527353581481,97.19603964120247,98.47948455810547,28782718,0.0,0.0,BEL.NS,2022-09-27
97.73904739450603,99.66420743635841,97.34414064606408,97.88713836669922,24892912,0.0,0.0,BEL.NS,2022-09-28
98.62758246125568,99.41738840002058,97.09732168580574,97.73904418945312,74476855,0.0,0.0,BEL.NS,2022-09-29
98.08458799659716,100.05911420702577,95.02407387687677,99.6642074584961,28502920,0.0,0.0,BEL.NS,2022-09-30
100.1578340920557,101.68809484287013,96.85050435846446,97.196044921875,21407465,0.0,0.0,BEL.NS,2022-10-03
98.97311434716383,101.14508990349087,98.57820764631742,100.75019073486328,14768228,0.0,0.0,BEL.NS,2022-10-04
101.63872596572489,103.66261819091129,101.09573581834208,103.31707763671875,20520361,0.0,0.0,BEL.NS,2022-10-06
103.86006879317848,105.14351375804229,102.67535615808825,104.89669799804688,20045623,0.0,0.0,BEL.NS,2022-10-07
103.76134375781663,104.2549752766761,102.62598975799601,103.11962127685547,11511957,0.0,0.0,BEL.NS,2022-10-10
103.66262492624179,104.05753167049998,101.24383335751735,101.73746490478516,11739022,0.0,0.0,BEL.NS,2022-10-11
101.34255729006439,102.13236323957722,99.71357169162852,101.9349136352539,6659580,0.0,0.0,BEL.NS,2022-10-12
101.93490986668047,103.070263880114,99.7629341705445,100.10847473144531,7795689,0.0,0.0,BEL.NS,2022-10-13
101.68809666139825,102.28045299958384,99.17057280883505,99.51612091064453,7476515,0.0,0.0,BEL.NS,2022-10-14
99.21993486535769,101.44127669070151,98.67693718405263,100.50337982177734,9943468,0.0,0.0,BEL.NS,2022-10-17
101.04637179469262,105.5384216910212,100.75019739863251,104.60051727294922,21766333,0.0,0.0,BEL.NS,2022-10-18
105.2916100371011,107.8091263968427,103.95880637227087,104.55116271972656,22878764,0.0,0.0,BEL.NS,2022-10-19
105.43969985465756,107.7597665839642,105.19288408489686,106.6244125366211,25579790,0.0,0.0,BEL.NS,2022-10-20
107.16740973203015,107.56230893598884,101.39191472139059,102.23109436035156,19880033,0.0,0.0,BEL.NS,2022-10-21
103.2677146824174,104.00816197822664,103.02089891714766,103.46517181396484,3728536,0.0,0.0,BEL.NS,2022-10-24
103.66262418918166,104.15625573293967,102.23109572517127,103.71199035644531,13217298,0.0,0.0,BEL.NS,2022-10-25
104.30434266382693,107.51294757401618,103.86006977231528,106.476318359375,29990758,0.0,0.0,BEL.NS,2022-10-27
106.62441210752702,107.16740981170315,102.57663500618517,104.00816345214844,20059496,0.0,0.0,BEL.NS,2022-10-28
104.55116252751326,105.83460002260443,103.81071521150001,105.48905944824219,12793983,0.0,0.0,BEL.NS,2022-10-31
105.93332933327227,108.99384331231946,105.3903316374748,107.1180419921875,26521676,0.0,0.0,BEL.NS,2022-11-01
107.11804012748141,108.84575045211821,105.4396959678648,105.73587036132812,19881462,0.0,0.0,BEL.NS,2022-11-02
105.4397030385482,110.77091780058667,105.14352109300394,108.54957580566406,34173239,0.0,0.0,BEL.NS,2022-11-03
109.19129484921936,109.98110832399263,107.21676869450575,107.56230926513672,22356935,0.0,0.0,BEL.NS,2022-11-04
108.0065793177435,108.8951175703498,107.41422299341241,108.2533950805664,15333789,0.0,0.0,BEL.NS,2022-11-07
108.79638423412602,109.78364727629494,106.27886799592686,106.67377471923828,17033165,0.0,0.0,BEL.NS,2022-11-09
106.67377642501192,107.11804178820428,103.36643915508449,105.3409652709961,12937603,0.0,0.0,BEL.NS,2022-11-10
106.62441551231488,107.06868089739497,105.34097046085283,105.93333435058594,11075218,0.0,0.0,BEL.NS,2022-11-11
105.93332956851309,106.27887013377908,104.1068868779854,105.24224090576172,10547759,0.0,0.0,BEL.NS,2022-11-14
105.34096770406428,106.0320563799271,104.10688885311592,105.68651580810547,11675691,0.0,0.0,BEL.NS,2022-11-15
107.56230823004975,108.40148786350312,105.98268882792365,106.92059326171875,27372424,0.0,0.0,BEL.NS,2022-11-16
106.82185898295225,109.93173909648387,106.72313418440919,109.19129180908203,26985734,0.0,0.0,BEL.NS,2022-11-17
109.43810964377957,109.98110734437708,105.0447920015614,105.9826889038086,23962357,0.0,0.0,BEL.NS,2022-11-18
105.73586813417711,105.83459292991874,103.16898578379913,104.45243072509766,16407321,0.0,0.0,BEL.NS,2022-11-21
103.86006390425331,106.42695371315168,103.71198048100209,106.08140563964844,11999335,0.0,0.0,BEL.NS,2022-11-22
106.6244094802327,107.71039732960601,104.99542394006305,105.53842163085938,21024176,0.0,0.0,BEL.NS,2022-11-23
105.63714599609374,106.03205272121458,104.69924911462361,105.63714599609375,12820212,0.0,0.0,BEL.NS,2022-11-24
105.93333114128664,106.62441228207898,105.29160863499689,105.78524017333984,8834584,0.0,0.0,BEL.NS,2022-11-25
105.73586916409681,107.36485467246774,105.58777820293233,106.03205108642578,11289089,0.0,0.0,BEL.NS,2022-11-28
106.52569171508112,106.52569171508112,103.90944295142782,104.79798126220703,8717535,0.0,0.0,BEL.NS,2022-11-29
105.14351468426175,105.1928808495834,102.8234480263111,103.76134490966797,27869373,0.0,0.0,BEL.NS,2022-11-30
104.30434275640017,104.9954238786281,102.52726625321503,102.82344818115234,19098551,0.0,0.0,BEL.NS,2022-12-01
103.2183617831661,105.09415567765355,102.97154600418409,104.79798126220703,13020973,0.0,0.0,BEL.NS,2022-12-02
104.99541785323238,106.22949659511856,103.66261431843908,106.08140563964844,17476086,0.0,0.0,BEL.NS,2022-12-05
105.88396717339225,107.01932124160216,104.15625675331358,104.35370635986328,13880227,0.0,0.0,BEL.NS,2022-12-06
104.89670407620444,105.7852423701174,104.10689058556632,104.35370635986328,11943855,0.0,0.0,BEL.NS,2022-12-07
103.66261934423146,104.15625086491828,102.92217206320123,103.95880126953125,15789329,0.0,0.0,BEL.NS,2022-12-08
104.64988031658093,105.53841854269383,103.16898578379913,104.45243072509766,12630851,0.0,0.0,BEL.NS,2022-12-09
104.64988939385029,105.19288711585722,102.67536317887198,103.2183609008789,19335542,0.0,0.0,BEL.NS,2022-12-12
103.76134092885745,104.0575228449857,103.07025983418359,103.81070709228516,7421330,0.0,0.0,BEL.NS,2022-12-13
103.81071341543351,104.30434495090184,103.51453148126473,104.10688781738281,6168426,0.0,0.0,BEL.NS,2022-12-14
103.90943980736536,104.30434654823158,101.44128209222605,101.9349136352539,10186774,0.0,0.0,BEL.NS,2022-12-15
100.94765113221139,101.09574210241895,96.60369202203415,98.18331146240234,38364152,0.0,0.0,BEL.NS,2022-12-16
98.18330732339656,99.56547710003447,96.50496315104866,99.17057037353516,22872344,0.0,0.0,BEL.NS,2022-12-19
99.46675267371482,100.30592476302934,97.73904232950638,100.00975036621094,10478941,0.0,0.0,BEL.NS,2022-12-20
100.5527415455386,100.8982821114383,97.19604562204277,97.93649291992188,11606766,0.0,0.0,BEL.NS,2022-12-21
98.23267502335798,98.62758175602642,95.56706775923001,96.99859619140625,14577136,0.0,0.0,BEL.NS,2022-12-22
97.68967678329086,97.88713391464105,94.77725376890498,95.32025146484375,23099245,0.0,0.0,BEL.NS,2022-12-23
95.36960658328186,98.57821141031714,93.44444669994833,97.98585510253906,12096095,0.0,0.0,BEL.NS,2022-12-26
98.52885627950148,99.66420277132724,97.14668649076042,98.9731216430664,10240049,0.0,0.0,BEL.NS,2022-12-27
98.33139360119836,99.61483851810135,97.98585305656108,98.47948455810547,9470020,0.0,0.0,BEL.NS,2022-12-28
97.24541308696483,98.52885809998517,97.04796348444764,97.64031982421875,11367064,0.0,0.0,BEL.NS,2022-12-29
98.13394721768935,100.05910712368426,97.98585625594686,98.62757873535156,9236774,0.0,0.0,BEL.NS,2022-12-30
99.12121260832782,99.91101853602316,98.62758107893598,98.9731216430664,6973552,0.0,0.0,BEL.NS,2023-01-02
99.02248737490955,99.61484370113979,98.52885584768113,99.07184600830078,8833881,0.0,0.0,BEL.NS,2023-01-03
99.41738557091124,99.61484269914807,97.19604372072705,97.49222564697266,8927128,0.0,0.0,BEL.NS,2023-01-04
97.73904401355475,98.87439805146923,97.04796287685174,98.67694091796875,10448282,0.0,0.0,BEL.NS,2023-01-05
98.5288616785619,99.21994284469173,97.4428662286153,97.68968200683594,7215940,0.0,0.0,BEL.NS,2023-01-06
98.6275783039292,100.40464724040824,98.23267158508301,98.72630310058594,11920266,0.0,0.0,BEL.NS,2023-01-09
98.72631049950104,98.82503530355659,97.04796623389741,97.88713836669922,10397112,0.0,0.0,BEL.NS,2023-01-10
99.0718427908577,99.46674950625938,98.28203689227347,98.92375183105469,11130194,0.0,0.0,BEL.NS,2023-01-11
99.17057096932686,99.2199371350181,97.64031775175023,98.13394927978516,9299447,0.0,0.0,BEL.NS,2023-01-12
98.23267554897674,98.82503188503924,96.15942460664826,98.67694091796875,11684608,0.0,0.0,BEL.NS,2023-01-13
99.17057493281132,101.68809883929335,98.92375915892954,100.799560546875,16485682,0.0,0.0,BEL.NS,2023-01-16
101.04637302979606,101.68809552743248,100.20720093237279,101.58937072753906,11762030,0.0,0.0,BEL.NS,2023-01-17
101.7868134433664,102.67535164675324,100.799550446763,101.39190673828125,13005273,0.0,0.0,BEL.NS,2023-01-18
100.70082884823586,101.68809187615975,100.55273788760346,101.54000091552734,4842895,0.0,0.0,BEL.NS,2023-01-19
101.58936765216828,102.08299916891136,100.3059226957486,100.50337982177734,7912700,0.0,0.0,BEL.NS,2023-01-20
101.04636716482149,101.19445812217579,99.81228840723398,100.25656127929688,9725869,0.0,0.0,BEL.NS,2023-01-23
100.2565649780863,100.55273937150275,98.87439521215178,99.36802673339844,10169994,0.0,0.0,BEL.NS,2023-01-24
98.92376010761215,99.6148488004405,97.54159778639492,97.88713836669922,9232812,0.0,0.0,BEL.NS,2023-01-25
98.33139705133364,98.67693760809485,91.27246482512967,93.09890747070312,24624255,0.0,0.0,BEL.NS,2023-01-27
91.76609142915626,91.76609142915626,85.89187968217115,87.8170394897461,62828817,0.0,0.0,BEL.NS,2023-01-30
89.14985632280764,95.02406845049603,87.91577751176224,93.7406234741211,59004021,0.0,0.0,BEL.NS,2023-01-31
95.76451711509388,96.01133288085443,87.91577877679612,89.79157257080078,44092961,0.0,0.0,BEL.NS,2023-02-01
88.40941274850351,92.30909894226761,87.17533388563896,91.91419219970703,24502896,0.0,0.0,BEL.NS,2023-02-02
92.21036722393575,93.19763024018299,90.53201557698401,92.65463256835938,15906920,0.0,0.0,BEL.NS,2023-02-03
92.30909317258805,93.7899877154638,92.01291125112525,93.29635620117188,7015869,0.0,0.0,BEL.NS,2023-02-06
93.29636018497949,93.88871652097991,92.5559128819241,93.24699401855469,10315670,0.0,0.0,BEL.NS,2023-02-07
93.74062256095432,95.07343368967533,93.14826624386679,94.8759765625,11577350,0.0,0.0,BEL.NS,2023-02-08
95.12279362648042,95.46833418850073,94.33298770360818,94.57980346679688,6577385,0.0,0.0,BEL.NS,2023-02-09
94.92752625297925,96.02035859934563,94.72882463929075,95.62296295166016,10685751,0.6,0.0,BEL.NS,2023-02-10
95.62296121261022,96.56676922646851,93.83468462039393,94.03338623046875,13582939,0.0,0.0,BEL.NS,2023-02-13
94.1824128576337,94.53013120919553,92.49348323910368,93.98371124267578,9624926,0.0,0.0,BEL.NS,2023-02-14
93.43729655962711,94.18241054310201,92.79152959134393,94.03338623046875,11575131,0.0,0.0,BEL.NS,2023-02-15
95.27524337750118,97.75895666899135,93.63599108917938,97.11318969726562,32927840,0.0,0.0,BEL.NS,2023-02-16
96.91449517996766,98.00732750680642,95.57328394553363,95.8216552734375,20383244,0.0,0.0,BEL.NS,2023-02-17
96.070030250452,96.11970754979627,93.58631687707225,94.2817611694336,17505922,0.0,0.0,BEL.NS,2023-02-20
95.32491645825142,95.57328779616213,93.98371274947196,94.92752838134766,11933886,0.0,0.0,BEL.NS,2023-02-21
95.07654019386361,95.52361312675241,94.18240948746863,94.381103515625,14589841,0.0,0.0,BEL.NS,2023-02-22
94.48045478262658,95.07654447361925,93.03990406441997,94.77850341796875,16196352,0.0,0.0,BEL.NS,2023-02-23
95.02687707279016,95.27524841507152,94.38111006692023,94.72882843017578,8061923,0.0,0.0,BEL.NS,2023-02-24
94.72882611884783,95.07654447361925,92.54316139197746,94.77850341796875,13928820,0.0,0.0,BEL.NS,2023-02-27
94.53013120919553,95.52361654491027,93.78501720740948,93.98371124267578,10965145,0.0,0.0,BEL.NS,2023-02-28
94.57980118709585,96.46742484605988,94.1824131154753,96.41775512695312,14285091,0.0,0.0,BEL.NS,2023-03-01
96.56677288688154,96.91449882277034,95.57328753792312,96.07003021240234,10048980,0.0,0.0,BEL.NS,2023-03-02
96.61645170505629,97.06351708723895,94.97719933756684,95.22557067871094,7938348,0.0,0.0,BEL.NS,2023-03-03
95.72230825821423,96.61644655460645,95.27524289986383,95.8216552734375,8289319,0.0,0.0,BEL.NS,2023-03-06
95.62296230261323,95.77198661694521,93.88436298802026,95.47393798828125,14292676,0.0,0.0,BEL.NS,2023-03-08
95.52361504828653,96.26872903839845,94.62947674421393,94.82817077636719,7884249,0.0,0.0,BEL.NS,2023-03-09
93.6856714757608,94.8778508631064,92.94055746374687,94.2817611694336,9620249,0.0,0.0,BEL.NS,2023-03-10
93.4372968926138,94.28175789428983,91.3013019497687,91.74836730957031,11482697,0.0,0.0,BEL.NS,2023-03-13
92.24511423205324,92.34446125219243,90.60586187083555,92.14576721191406,14285446,0.0,0.0,BEL.NS,2023-03-14
92.8908805829187,93.63599459828971,91.5993465910656,91.99674224853516,8318506,0.0,0.0,BEL.NS,2023-03-15
92.09608373633776,92.09608373633776,89.06595813697827,91.30130004882812,12278142,0.0,0.0,BEL.NS,2023-03-16
92.49348578303955,94.0830608479644,92.29479174230836,92.79153442382812,13158718,0.0,0.0,BEL.NS,2023-03-17
92.39413558549651,92.74185393466492,91.15227892440113,92.04641723632812,6579446,0.0,0.0,BEL.NS,2023-03-20
92.39413747808598,92.84120285336132,91.74837048515026,92.49348449707031,5886671,0.0,0.0,BEL.NS,2023-03-21
92.89087824993467,93.3379436160524,91.89739292105837,92.04641723632812,6096408,0.0,0.0,BEL.NS,2023-03-22
91.69870161951091,92.14576699894987,90.25814330190094,91.5,9969670,0.0,0.0,BEL.NS,2023-03-23
93.94999694824219,94.5,91.19999694824219,91.55000305175781,16650432,0.6,0.0,BEL.NS,2023-03-24
93.0999984741211,93.75,91.3499984741211,91.75,15959308,0.0,0.0,BEL.NS,2023-03-27
91.75,92.5,90.0,90.30000305175781,14999850,0.0,0.0,BEL.NS,2023-03-28
90.19999694824219,92.05000305175781,89.9000015258789,91.55000305175781,36103221,0.0,0.0,BEL.NS,2023-03-29
94.25,98.44999694824219,94.25,97.55000305175781,64455094,0.0,0.0,BEL.NS,2023-03-31
98.94999694824219,99.0,95.80000305175781,96.5999984741211,24154016,0.0,0.0,BEL.NS,2023-04-03
95.05000305175781,98.44999694824219,95.05000305175781,98.25,24875169,0.0,0.0,BEL.NS,2023-04-05
97.5999984741211,99.0,97.55000305175781,98.75,11440418,0.0,0.0,BEL.NS,2023-04-06
98.9000015258789,100.55000305175781,98.75,99.9000015258789,10870304,0.0,0.0,BEL.NS,2023-04-10
100.4000015258789,100.94999694824219,98.80000305175781,100.0,8458648,0.0,0.0,BEL.NS,2023-04-11
100.1500015258789,101.0999984741211,99.5,100.80000305175781,8938731,0.0,0.0,BEL.NS,2023-04-12
100.80000305175781,101.80000305175781,100.5,100.9000015258789,9153834,0.0,0.0,BEL.NS,2023-04-13
101.0,101.5,100.0,101.4000015258789,8323162,0.0,0.0,BEL.NS,2023-04-17
101.4000015258789,103.8499984741211,101.19999694824219,102.94999694824219,19758227,0.0,0.0,BEL.NS,2023-04-18
103.0,103.0999984741211,101.25,101.4000015258789,11271768,0.0,0.0,BEL.NS,2023-04-19
101.5,103.30000305175781,101.3499984741211,102.8499984741211,13241812,0.0,0.0,BEL.NS,2023-04-20
102.69999694824219,103.5,102.19999694824219,102.80000305175781,5625649,0.0,0.0,BEL.NS,2023-04-21
102.80000305175781,103.19999694824219,101.5,101.80000305175781,5994078,0.0,0.0,BEL.NS,2023-04-24
101.80000305175781,102.0,100.75,101.1500015258789,5696053,0.0,0.0,BEL.NS,2023-04-25
100.80000305175781,101.9000015258789,100.4000015258789,101.6500015258789,4576455,0.0,0.0,BEL.NS,2023-04-26
101.19999694824219,102.0999984741211,101.1500015258789,101.44999694824219,5362153,0.0,0.0,BEL.NS,2023-04-27
101.94999694824219,103.44999694824219,101.25,103.30000305175781,11812226,0.0,0.0,BEL.NS,2023-04-28
104.0,105.0999984741211,103.5,104.30000305175781,13598952,0.0,0.0,BEL.NS,2023-05-02
104.1500015258789,106.55000305175781,103.6500015258789,106.3499984741211,16034319,0.0,0.0,BEL.NS,2023-05-03
106.94999694824219,108.25,106.5,107.25,15414305,0.0,0.0,BEL.NS,2023-05-04
107.05000305175781,107.94999694824219,105.80000305175781,106.30000305175781,9315810,0.0,0.0,BEL.NS,2023-05-05
106.30000305175781,107.5,106.0,107.30000305175781,6721354,0.0,0.0,BEL.NS,2023-05-08
107.19999694824219,108.1500015258789,106.5999984741211,107.55000305175781,10063354,0.0,0.0,BEL.NS,2023-05-09
107.9000015258789,108.5999984741211,107.25,108.05000305175781,10360986,0.0,0.0,BEL.NS,2023-05-10
108.25,109.0,107.5,108.5999984741211,9435021,0.0,0.0,BEL.NS,2023-05-11
108.6500015258789,108.6500015258789,106.5999984741211,107.30000305175781,6855025,0.0,0.0,BEL.NS,2023-05-12
107.0999984741211,108.5999984741211,106.9000015258789,107.6500015258789,7833289,0.0,0.0,BEL.NS,2023-05-15
107.69999694824219,109.0999984741211,107.4000015258789,108.44999694824219,9051577,0.0,0.0,BEL.NS,2023-05-16
108.80000305175781,109.75,107.94999694824219,108.25,9456088,0.0,0.0,BEL.NS,2023-05-17
108.5,109.25,107.25,107.80000305175781,7220608,0.0,0.0,BEL.NS,2023-05-18
107.80000305175781,107.8499984741211,105.69999694824219,107.0,9255095,0.0,0.0,BEL.NS,2023-05-19
108.55000305175781,111.30000305175781,107.5999984741211,110.44999694824219,27946526,0.0,0.0,BEL.NS,2023-05-22
110.94999694824219,111.05000305175781,107.75,107.9000015258789,15214733,0.0,0.0,BEL.NS,2023-05-23
107.9000015258789,109.30000305175781,107.30000305175781,108.80000305175781,10722681,0.0,0.0,BEL.NS,2023-05-24
108.0,110.75,108.0,109.5999984741211,11158044,0.0,0.0,BEL.NS,2023-05-25
109.55000305175781,111.0,109.0999984741211,110.69999694824219,7958341,0.0,0.0,BEL.NS,2023-05-26
111.0,111.80000305175781,110.19999694824219,111.44999694824219,10330215,0.0,0.0,BEL.NS,2023-05-29
111.44999694824219,112.5999984741211,111.0,111.25,7803617,0.0,0.0,BEL.NS,2023-05-30
110.55000305175781,112.44999694824219,110.19999694824219,112.1500015258789,15741522,0.0,0.0,BEL.NS,2023-05-31
112.19999694824219,113.44999694824219,112.0,112.9000015258789,9185292,0.0,0.0,BEL.NS,2023-06-01
113.4000015258789,113.5,112.0,113.30000305175781,9939324,0.0,0.0,BEL.NS,2023-06-02
113.3499984741211,118.6500015258789,113.3499984741211,115.6500015258789,35214281,0.0,0.0,BEL.NS,2023-06-05
116.25,118.5,115.9000015258789,118.05000305175781,18999553,0.0,0.0,BEL.NS,2023-06-06
118.75,119.0,117.5,118.05000305175781,11262532,0.0,0.0,BEL.NS,2023-06-07
118.5,118.69999694824219,116.4000015258789,117.55000305175781,11188999,0.0,0.0,BEL.NS,2023-06-08
118.0,121.44999694824219,116.69999694824219,120.3499984741211,19873573,0.0,0.0,BEL.NS,2023-06-09
120.94999694824219,123.9000015258789,118.75,119.0999984741211,24331332,0.0,0.0,BEL.NS,2023-06-12
119.9000015258789,122.44999694824219,118.9000015258789,122.0999984741211,16552079,0.0,0.0,BEL.NS,2023-06-13
122.3499984741211,123.1500015258789,121.0999984741211,121.4000015258789,8660080,0.0,0.0,BEL.NS,2023-06-14
